153.226,-4.827,33,1.7850625,6.5
-77.829,7.042,17,1.7850625,6.5
30.709,-7.977,34,1.7850625,6.5
-102.48,18.198,45.8,1.7850625,6.5
123.357,-7.018,648.5,1.7850625,6.5
139.376,33.901,10,1.7850625,6.5
-20.758,63.98,10,1.7850625,6.5
-20.487,63.966,10,1.7850625,6.5
-178.522,-17.914,515.8,1.7850625,6.5
174.37,-18.823,33,1.7850625,6.5
105.555,-6.845,56,1.7850625,6.5
-97.316,-36.206,10,1.7850625,6.5
71.24,36.522,228.4,1.7850625,6.5
121.158,23.738,17,1.7850625,6.5
-177.832,-30.367,10,1.7850625,6.5
-177.608,-28.629,39,1.7850625,6.5
-179.04,-31.888,95.7,1.7850625,6.5
129.082,-4.476,33,1.7850625,6.5
179.035,-22.411,610.1,1.7850625,6.5
-88.808,13.849,176.4,1.7850625,6.5
125.779,9.79,105.6,1.7850625,6.5
-175.576,-15.235,33,1.7850625,6.5
80.134,-41.715,10,1.7850625,6.5
-108.135,-35.815,10,1.7850625,6.5
-102.511,-35.964,10,1.7850625,6.5
-101.604,18.684,70,1.7850625,6.5
70.945,36.411,196,1.7850625,6.5
-97.703,-36.383,10,1.7850625,6.5
144.901,13.986,100.8,1.7850625,6.5
147.408,-6.485,69.1,1.7850625,6.5
57.291,37.661,10,1.7850625,6.5
138.92,43.207,226.5,1.7850625,6.5
-177.199,-26.753,33,1.7850625,6.5
164.998,56.084,33,1.7850625,6.5
145.458,17.444,149,1.7850625,6.5
-178.128,51.491,33,1.7850625,6.5
136.225,-0.917,31.9,1.7850625,6.5
135.84,-0.567,19.2,1.7850625,6.5
140.233,-3.703,63.4,1.7850625,6.5
150.033,44.727,33,1.7850625,6.5
-77.851,-2.778,16.7,1.7850625,6.5
-78.581,-10.68,59.9,1.7850625,6.5
170.865,-23.26,11.4,1.7850625,6.5
22.283,38.401,14.2,1.7850625,6.5
57.939,12.115,62.4,1.7850625,6.5
170.108,-23.03,19.7,1.7850625,6.5
179.714,51.334,16.9,1.7850625,6.5
-20.074,-60.774,10.5,1.7850625,6.5
178.602,-37.855,28.3,1.7850625,6.5
-72.916,5.05,17.3,1.7850625,6.5
143.549,40.701,15.2,1.7850625,6.5
177.523,-37.282,33,1.7850625,6.5
-101.384,18.136,48.1,1.7850625,6.5
110.186,-5.589,560.6,1.7850625,6.5
157.858,-57.193,24.7,1.7850625,6.5
167.682,-17.745,16.6,1.7850625,6.5
-63.421,-26.642,563.6,1.7850625,6.5
127.77,-7.532,158.8,1.7850625,6.5
-97.322,14.888,14.6,1.7850625,6.5
113.366,-10.777,11.2,1.7850625,6.5
94.16,20.556,35.6,1.7850625,6.5
135.489,-4.199,33,1.7850625,6.5
99.77,-2.008,20.5,1.7850625,6.5
135.968,-3.136,28.5,1.7850625,6.5
-179.533,-22.057,579.8,1.7850625,6.5
168.866,-20.399,19.5,1.7850625,6.5
169.857,-19.99,33,1.7850625,6.5
-164.164,54.287,30.3,1.7850625,6.5
146.153,-5.932,33,1.7850625,6.5
-94.698,15.417,19.2,1.7850625,6.5
-179.44,-31.635,10,1.7850625,6.5
139.839,41.985,13.8,1.7850625,6.5
99.615,-1.629,31.6,1.7850625,6.5
146.595,15.823,13.5,1.7850625,6.5
-25.719,-59.7,33,1.7850625,6.5
-71.992,-31.33,11.7,1.7850625,6.5
141.262,-2.321,5.7,1.7850625,6.5
138.975,29.941,393.1,1.7850625,6.5
-177,-30.125,15.7,1.7850625,6.5
169.553,-19.226,11.8,1.7850625,6.5
149.482,44.695,19.9,1.7850625,6.5
-176.716,-28.314,20,1.7850625,6.5
-21.969,-60.728,11.8,1.7850625,6.5
88.813,41.604,0,1.7850625,6.5
151.164,-5.696,27.4,1.7850625,6.5
103.156,-5.72,36.8,1.7850625,6.5
151.707,45.521,18.7,1.7850625,6.5
171.044,-23.368,36.6,1.7850625,6.5
66.162,-16.908,10,1.7850625,6.5
-177.561,-24.295,197.5,1.7850625,6.5
167.607,-13.593,13.8,1.7850625,6.5
-77.13,-6.038,20.7,1.7850625,6.5
126.462,8.307,44.1,1.7850625,6.5
138.643,33.267,10,1.7850625,6.5
130.373,-6.726,33,1.7850625,6.5
137.63,29.551,496.2,1.7850625,6.5
120.981,16.495,23.1,1.7850625,6.5
-178.789,-18.874,499.2,1.7850625,6.5
144.432,-3.563,29.3,1.7850625,6.5
31.829,5.277,16.5,1.7850625,6.5
-82.622,6.905,9.6,1.7850625,6.5
100.245,35.986,8.1,1.7850625,6.5
123.429,1.108,23.7,1.7850625,6.5
123.018,1.315,19.1,1.7850625,6.5
167.238,-15.13,132.3,1.7850625,6.5
-172.85,-15.397,53.5,1.7850625,6.5
126.828,8.094,21,1.7850625,6.5
169.277,-20.355,33.9,1.7850625,6.5
51.534,40.337,54.8,1.7850625,6.5
-105.667,18.039,21.4,1.7850625,6.5
41.942,11.766,11.6,1.7850625,6.5
128.142,2.299,141.8,1.7850625,6.5
-155.083,19.362,9.4,1.7850625,6.5
-61.465,-23.113,569,1.7850625,6.5
161.372,-10.447,31.9,1.7850625,6.5
153.479,46.986,13.5,1.7850625,6.5
165.171,-10.747,14.4,1.7850625,6.5
167.578,-15.397,110.2,1.7850625,6.5
125.451,77.601,10,1.7850625,6.5
127.004,-7.14,314.5,1.7850625,6.5
-152.972,60.296,137.5,1.7850625,6.5
-66.958,-17.756,285.2,1.7850625,6.5
-70.554,-24.893,30.7,1.7850625,6.5
-87.03,12.534,76.2,1.7850625,6.5
159.972,52.956,33.7,1.7850625,6.5
167.865,-18.162,51.4,1.7850625,6.5
-70.884,-28.135,37.4,1.7850625,6.5
-108.156,-26.969,10,1.7850625,6.5
173.581,-21.179,33,1.7850625,6.5
-162.601,54.211,33.6,1.7850625,6.5
126.115,10.672,14.4,1.7850625,6.5
127.709,4.47,94,1.7850625,6.5
152.656,-5.715,20,1.7850625,6.5
-177.736,-19.013,384.9,1.7850625,6.5
176.765,-37.965,19.2,1.7850625,6.5
-177.456,-19.489,394.5,1.7850625,6.5
-176.538,-19.469,33,1.7850625,6.5
-176.737,-28.101,17.1,1.7850625,6.5
119.201,-9.917,24.9,1.7850625,6.5
165.537,-11.086,23.6,1.7850625,6.5
-179.937,-31.827,215.3,1.7850625,6.5
-153.405,56.201,31.3,1.7850625,6.5
152.442,-5.187,51.2,1.7850625,6.5
56.832,10.389,7.8,1.7850625,6.5
-176.056,-20.037,211.2,1.7850625,6.5
-176.653,51.356,27,1.7850625,6.5
-174.504,52.327,26.2,1.7850625,6.5
166.831,-13.923,29.4,1.7850625,6.5
51.555,40.368,33,1.7850625,6.5
139.552,27.791,508,1.7850625,6.5
104.191,-5.763,24.5,1.7850625,6.5
166.654,-14.092,33,1.7850625,6.5
78.368,-38.577,10,1.7850625,6.5
-179.347,-35.257,44,1.7850625,6.5
-63.171,-28.692,596,1.7850625,6.5
107.082,-6.791,153.8,1.7850625,6.5
149.733,-6.394,10,1.7850625,6.5
141.773,37.771,51.6,1.7850625,6.5
167.834,-17.243,28.6,1.7850625,6.5
163.584,-11.012,35.8,1.7850625,6.5
-25.33,-56.637,33,1.7850625,6.5
139.525,28.23,468.7,1.7850625,6.5
-72.185,-34.254,45,1.7850625,6.5
123.544,7.758,33,1.7850625,6.5
-62.448,17.013,13.4,1.7850625,6.5
-127.561,43.51,10,1.7850625,6.5
-178.05,-17.779,645.8,1.7850625,6.5
-72.491,-15.705,116.8,1.7850625,6.5
146.692,47.45,414.1,1.7850625,6.5
-174.352,-15.934,149.7,1.7850625,6.5
145.805,-4.647,27.6,1.7850625,6.5
120.858,1.131,33,1.7850625,6.5
-25.392,-60.62,33,1.7850625,6.5
121.052,1.084,40.1,1.7850625,6.5
156.311,-8.101,7.4,1.7850625,6.5
131.484,33.509,126.4,1.7850625,6.5
120.86,18.231,28.8,1.7850625,6.5
-83.688,9.652,33,1.7850625,6.5
-175.641,-18.907,33,1.7850625,6.5
150.896,-5.399,112.4,1.7850625,6.5
143.764,41.473,30.4,1.7850625,6.5
155.602,49.408,51,1.7850625,6.5
-159.189,54.931,47,1.7850625,6.5
-24.311,-57.966,56,1.7850625,6.5
122.547,24.595,86.9,1.7850625,6.5
153.158,-4.354,45,1.7850625,6.5
-177.151,-29.318,25.4,1.7850625,6.5
-92.082,14.315,64.8,1.7850625,6.5
140.999,33.579,18,1.7850625,6.5
82.246,31.696,33,1.7850625,6.5
-21.87,-0.972,10,1.7850625,6.5
24.905,38.938,13.3,1.7850625,6.5
120.839,18.752,24,1.7850625,6.5
148.079,-57.591,10,1.7850625,6.5
151.453,46.06,33,1.7850625,6.5
170.38,-22.313,33,1.7850625,6.5
142.237,-3.225,33,1.7850625,6.5
81.092,29.598,18,1.7850625,6.5
143.521,-4.456,84,1.7850625,6.5
151.686,-5.233,49,1.7850625,6.5
-173.57,-15.268,43,1.7850625,6.5
158.89,-54.158,10,1.7850625,6.5
-82.943,8.316,28,1.7850625,6.5
-102.601,-36.007,10,1.7850625,6.5
-103.865,10.366,10,1.7850625,6.5
2.073,-54.476,10,1.7850625,6.5
88.388,32.693,33,1.7850625,6.5
166.706,-13.682,33,1.7850625,6.5
-68.919,-20.52,82,1.7850625,6.5
156.941,-8.818,33,1.7850625,6.5
101.052,27.605,33,1.7850625,6.5
77.659,-29.349,33,1.7850625,6.5
-177.876,-30.239,32,1.7850625,6.5
114.888,-8.17,40,1.7850625,6.5
126.75,3.665,33,1.7850625,6.5
13.275,46.356,9,1.7850625,6.5
-85.88,3.929,33,1.7850625,6.5
-68.478,-56.772,14,1.7850625,6.5
55.078,73.351,0,1.7850625,6.5
-177.43,-16.256,33,1.7850625,6.5
-173.994,-20.535,33,1.7850625,6.5
78.443,-40.446,33,1.7850625,6.5
94.7,21.485,157,1.7850625,6.5
-113.346,29.459,33,1.7850625,6.5
147.821,-3.043,33,1.7850625,6.5
-10.427,71.516,13,1.7850625,6.5
-179.419,51.377,48,1.7850625,6.5
-77.773,7.218,36,1.7850625,6.5
129.992,-4.956,33,1.7850625,6.5
129.779,-5.012,33,1.7850625,6.5
129.463,-6.88,117,1.7850625,6.5
108.356,-9.815,33,1.7850625,6.5
70.763,36.353,211,1.7850625,6.5
138.74,34.522,2,1.7850625,6.5
156.179,-7.484,50,1.7850625,6.5
-164.672,53.799,2,1.7850625,6.5
-71.916,-32.987,14,1.7850625,6.5
130.871,41.891,575,1.7850625,6.5
125.33,12.205,33,1.7850625,6.5
-78.144,4.956,50,1.7850625,6.5
-84.759,10.679,33,1.7850625,6.5
126.58,2.033,33,1.7850625,6.5
-28.344,-55.532,17.3,1.7850625,6.5
20.307,38.347,15,1.7850625,6.5
166.319,-11.772,67,1.7850625,6.5
144.934,-3.513,15,1.7850625,6.5
-129.51,50.078,15,1.7850625,6.5
150.166,-3.557,30,1.7850625,6.5
-178.892,-20.113,643,1.7850625,6.5
154.577,-6.151,55,1.7850625,6.5
-179.857,-23.449,543.1,1.7850625,6.5
142.405,11.929,25,1.7850625,6.5
-110.834,26.816,15,1.7850625,6.5
141.07,46.264,20,1.7850625,6.5
145.924,-3.974,10,1.7850625,6.5
-178.289,-15.547,25,1.7850625,6.5
154.282,-5.964,64.5,1.7850625,6.5
152.864,-5.127,24.5,1.7850625,6.5
153.232,-5.203,40,1.7850625,6.5
-69.825,17.907,35,1.7850625,6.5
-122.622,-56.344,15,1.7850625,6.5
178.405,-25.204,587.2,1.7850625,6.5
-71.146,-30.838,50.7,1.7850625,6.5
143.742,41.787,40,1.7850625,6.5
-69.988,-23.222,39.2,1.7850625,6.5
123.863,12.081,13.5,1.7850625,6.5
-178.011,-32.003,25,1.7850625,6.5
-77.438,6.375,15,1.7850625,6.5
151.521,52.224,580.6,1.7850625,6.5
153.137,-4.668,60,1.7850625,6.5
-86.63,11.892,60,1.7850625,6.5
166.721,-13.871,45,1.7850625,6.5
-70.276,-22.261,60,1.7850625,6.5
121.723,15.457,25,1.7850625,6.5
112.997,-5.923,622.8,1.7850625,6.5
166.488,-12.592,35,1.7850625,6.5
-109.188,25.213,15,1.7850625,6.5
145.477,19.033,202.6,1.7850625,6.5
151.019,-3.549,25,1.7850625,6.5
128.435,28.783,168.5,1.7850625,6.5
172.113,-14.177,597,1.7850625,6.5
117.071,-31.566,15,1.7850625,6.5
142.759,41.965,35,1.7850625,6.5
-62.748,10.697,103.4,1.7850625,6.5
-178.766,-30.775,15,1.7850625,6.5
126.182,1.402,25,1.7850625,6.5
-80.544,-6.987,31.8,1.7850625,6.5
143.233,39.808,43,1.7850625,6.5
143.745,39.856,25,1.7850625,6.5
-14.249,-1.352,21.2,1.7850625,6.5
-174.673,-22.548,15,1.7850625,6.5
-0.794,80.161,15,1.7850625,6.5
52.099,14.432,11.9,1.7850625,6.5
-179.422,-31.278,236.1,1.7850625,6.5
-158.087,54.358,27.5,1.7850625,6.5
-175.078,-23.878,15,1.7850625,6.5
-21.081,-0.922,10,1.7850625,6.5
-173.608,-15.237,30,1.7850625,6.5
122.191,-0.711,20,1.7850625,6.5
114.875,37.156,25,1.7850625,6.5
146.163,20.711,45.7,1.7850625,6.5
70.041,30.276,10,1.7850625,6.5
69.761,29.956,10,1.7850625,6.5
130.402,-6.193,133.3,1.7850625,6.5
-177.721,-18.855,430,1.7850625,6.5
87.843,43.745,35,1.7850625,6.5
-177.999,-28.278,25,1.7850625,6.5
-77.476,-1.443,185.9,1.7850625,6.5
151.701,-5.213,60,1.7850625,6.5
-141.418,60.281,15,1.7850625,6.5
-152.948,56.543,20,1.7850625,6.5
-178.646,-17.857,543.7,1.7850625,6.5
-173.254,-15.262,30.5,1.7850625,6.5
171.974,52.773,30,1.7850625,6.5
-1.974,-54.035,10,1.7850625,6.5
149.508,44.411,26,1.7850625,6.5
149.302,-5.959,35,1.7850625,6.5
-71.044,-27.802,30,1.7850625,6.5
-175.429,-23.277,20,1.7850625,6.5
-110.307,26.142,15,1.7850625,6.5
149.553,44.616,35,1.7850625,6.5
139.195,38.67,10,1.7850625,6.5
139.039,40.446,25,1.7850625,6.5
35.243,-4.083,33.8,1.7850625,6.5
-154.428,56.456,25,1.7850625,6.5
-148.979,59.684,15,1.7850625,6.5
-154.214,56.259,25,1.7850625,6.5
-152.115,56.388,15,1.7850625,6.5
-151.289,58.205,25,1.7850625,6.5
-71.744,-16.402,117.7,1.7850625,6.5
120.683,23.097,48.1,1.7850625,6.5
105.431,-6.399,45,1.7850625,6.5
149.305,44.282,21.2,1.7850625,6.5
73.337,38.722,35,1.7850625,6.5
74.211,39.688,15,1.7850625,6.5
141.883,37.721,35,1.7850625,6.5
-177.08,-29.815,25,1.7850625,6.5
-76.539,-6.254,119.8,1.7850625,6.5
-178.033,-29.979,15,1.7850625,6.5
-113.464,-27.083,10,1.7850625,6.5
149.835,-2.543,35,1.7850625,6.5
-168.769,52.168,33.3,1.7850625,6.5
-168.351,52.232,25,1.7850625,6.5
121.893,24.251,35,1.7850625,6.5
-179.11,-21.225,630.6,1.7850625,6.5
123.416,25.193,128.8,1.7850625,6.5
-76.352,5.173,64,1.7850625,6.5
128.327,25.48,23,1.7850625,6.5
146.901,45.261,25,1.7850625,6.5
-34.185,-60.122,15,1.7850625,6.5
-82.818,7.917,25,1.7850625,6.5
-70.428,18.272,35.6,1.7850625,6.5
177.83,52.083,15,1.7850625,6.5
145.252,42.928,43,1.7850625,6.5
148.19,-3.036,20,1.7850625,6.5
149.747,-5.984,48.4,1.7850625,6.5
121.71,-8.453,45,1.7850625,6.5
155.455,-6.804,45,1.7850625,6.5
-175.978,51.782,31.9,1.7850625,6.5
-172.247,51.753,35.7,1.7850625,6.5
29.031,-3.536,13.7,1.7850625,6.5
178.883,51.363,18.6,1.7850625,6.5
162.972,55.626,20,1.7850625,6.5
-131.39,51.742,15,1.7850625,6.5
-73.866,-38.543,20,1.7850625,6.5
167.61,-28.5,15,1.7850625,6.5
130.004,29.181,59.4,1.7850625,6.5
127.731,-3.995,35,1.7850625,6.5
160.429,52.371,39.6,1.7850625,6.5
140.743,43.972,30,1.7850625,6.5
143.009,37.468,20,1.7850625,6.5
121.396,21.964,20,1.7850625,6.5
-130.524,50.607,15,1.7850625,6.5
172.946,-16.197,15,1.7850625,6.5
-92.31,14.548,25,1.7850625,6.5
-25.764,-59.572,25,1.7850625,6.5
147.743,-57.069,10,1.7850625,6.5
121.074,56.616,15,1.7850625,6.5
126.145,0.422,47.5,1.7850625,6.5
129.78,-0.562,45,1.7850625,6.5
47.748,34.388,15,1.7850625,6.5
-179.165,-32.784,30,1.7850625,6.5
156.229,50.057,57.4,1.7850625,6.5
123.959,12.221,20,1.7850625,6.5
-103.647,10.387,15,1.7850625,6.5
-70.94,-23.409,15,1.7850625,6.5
-177.717,-29.901,50,1.7850625,6.5
120.341,17.866,45,1.7850625,6.5
-178.096,-30.525,62.5,1.7850625,6.5
-166.354,52.227,14.5,1.7850625,6.5
-173.589,51.587,25,1.7850625,6.5
-178.952,51.297,35,1.7850625,6.5
-173.041,51.729,25,1.7850625,6.5
22.701,39.323,10,1.7850625,6.5
137.59,33.187,357.6,1.7850625,6.5
-168.561,52.571,20,1.7850625,6.5
177.657,-38.343,35,1.7850625,6.5
-130.756,51.286,15,1.7850625,6.5
-179.089,51.232,25,1.7850625,6.5
177.571,52.123,25,1.7850625,6.5
69.667,33.997,10,1.7850625,6.5
163.624,56.104,20,1.7850625,6.5
-173.643,-15.131,35,1.7850625,6.5
-131.556,51.597,15,1.7850625,6.5
128.065,-7.363,35,1.7850625,6.5
-107.085,18.924,15,1.7850625,6.5
-77.878,-0.23,15,1.7850625,6.5
159.976,51.957,28.5,1.7850625,6.5
-109.662,25.471,15,1.7850625,6.5
121,21.779,25,1.7850625,6.5
82.579,33.136,35,1.7850625,6.5
-167.613,53.031,40,1.7850625,6.5
167.768,-16.113,15,1.7850625,6.5
166.046,-10.969,35,1.7850625,6.5
156.519,48.88,20,1.7850625,6.5
-118.516,39.378,15,1.7850625,6.5
153.384,46.463,19.1,1.7850625,6.5
-18.669,-0.242,15,1.7850625,6.5
130.673,27.179,20,1.7850625,6.5
165.057,-48.57,35,1.7850625,6.5
159.946,52.226,25,1.7850625,6.5
85.743,31.151,30,1.7850625,6.5
141.499,34.378,25,1.7850625,6.5
82.786,32.116,30,1.7850625,6.5
20.846,38.301,10,1.7850625,6.5
156.821,50.824,53.4,1.7850625,6.5
-154.122,56.282,20,1.7850625,6.5
156.085,49.196,30,1.7850625,6.5
126.938,6.244,35,1.7850625,6.5
24.346,34.474,25,1.7850625,6.5
174.045,52.382,35,1.7850625,6.5
157.069,50.72,45,1.7850625,6.5
156.596,48.807,20,1.7850625,6.5
156.363,50.416,54.1,1.7850625,6.5
159.829,52.46,25,1.7850625,6.5
156.302,49.416,32.8,1.7850625,6.5
161.332,52.93,22.7,1.7850625,6.5
143.466,39.118,20,1.7850625,6.5
143.185,39.438,22.5,1.7850625,6.5
143.585,39.402,25,1.7850625,6.5
143.094,39.522,27.7,1.7850625,6.5
127.181,-3.239,25,1.7850625,6.5
29.914,-0.36,15,1.7850625,6.5
-68.483,-31.672,25,1.7850625,6.5
-178.713,-15.443,25,1.7850625,6.5
144.245,41.811,30,1.7850625,6.5
-71.941,7.013,28.2,1.7850625,6.5
-25.792,-56.505,15,1.7850625,6.5
136.242,36.458,10,1.7850625,6.5
-173.369,-17.005,41.8,1.7850625,6.5
-113.925,-27.396,15,1.7850625,6.5
-98.883,16.716,30.7,1.7850625,6.5
154.226,46.705,20,1.7850625,6.5
98.223,-0.363,50,1.7850625,6.5
157.15,-57.894,15,1.7850625,6.5
121.478,24.022,25,1.7850625,6.5
121.664,24.067,20,1.7850625,6.5
121.326,23.904,20,1.7850625,6.5
121.571,23.889,25,1.7850625,6.5
121.062,23.728,25,1.7850625,6.5
-177.01,-29.633,25,1.7850625,6.5
122.386,9.967,25,1.7850625,6.5
154.171,-8.292,25,1.7850625,6.5
136.461,65.361,10,1.7850625,6.5
164.406,-49.337,15,1.7850625,6.5
173.141,-16.641,35,1.7850625,6.5
-14.837,-46.349,15,1.7850625,6.5
-124.555,40.3828333,21.713,1.863208592,6.57
166.8752,-13.336,35,1.8974736,6.6
126.758,2.258,43.21,1.8974736,6.6
169.7331,-22.0629,10,1.8974736,6.6
141.9294,42.6861,35,1.8974736,6.6
9.6842,-53.0623,10,1.8974736,6.6
